"","Date","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108"
"1",13347.6605727706,8685.0273295281,8789.36655209959,13123.8618538756,4606.01749828011,2610.97643055022,1.89346835078323,1.71109382638442,2.44374417830657,1.72525377178889,1.65333942261768,1.23171950727778,2.60354813822371,2.54500660810782,0.801952337140337,1.3325876568111,2.16475383341768,1.88096047300049,2.16682287417223,2.93569966519879,2.08442192837446,2.25979263921091,2.02339606017158,1.84602091832742,1.06095178701495,1.78975141677743,2.0073350259346,2.49162025257203,2.19325263926802,1.7587095810244,1.97906384922278,0.795047682715944,2.38120278165364,2.00695581990905,1.93871852569867,2.69727010663184,54.5714276722649,63.7470536174881,53.4041149229871,65.0394423596681,29.805559946317,158.253899418452,79.4473245005729,54.2161592418007,62.83328371674,20.1077786152458,6.81023550984963,8.79573683323997,6.73868460961951,7.46349069320817,12.2741118542612,7.4971139189063,8.18859641502578,4.63546041950695,6.4442741589832,9.52480108148707,6.26722011553358,7.99654053392979,7.00936755878577,9.88989842502494,9.71704814153291,3.76549612910991,3.89510604252014,11.1207565730358,7.82884607593465,6.50926991834811,7.51281555698428,5.79995325622461,8.61150716151943,6.2829803852776,4.72255332000698,3.82421118940909,8.70866186740629,11.1389872900954,5.21993195924783,7.82617696368403,12.7281952297636,6.45388643279726,8.76682144279633,6.93057307401256,6.17749160054924,8.36993555589931,5.52683602148035,5.77493797619848,5.45524157058684,5.45452481544802,6.29248051341022,10.5774991206647,9.37634330220151,7.36895300191439,7.01997245758682,9.20332017564408,7.56719705801222,8.22717401758941,8.89549797035897,6.6497931749381,10.7456894084525,5.7174868061715,8.4277655039104,11.3222193559546,9.10646731425,6.88265258492458,6.32313201686198,5.81832315771929,5.70755652814112,10.6616155813098,1.2866470810247,2.29363750107911
"2",10569.8223230037,8520.06528047764,8625.11472202851,13177.0263832954,6024.02387359778,779.322117995471,2.75615294915975,1.5463622683994,2.62696214554619,1.25197655128578,2.28928400821863,1.06124425565842,1.24677422504809,2.1032758950972,2.13784875652234,2.15601334441547,1.94413876244239,1.77289005931015,1.69968367903739,1.60390686690303,1.66827413148601,1.67287386531483,2.63863777392875,1.50903497189829,2.45433191297685,1.84471272504984,2.04264188115044,0.901061694451725,1.75725160122508,2.07652527859124,1.36857688334309,2.60622161454604,1.26990303706487,2.02721756867196,2.43914029682367,2.70787810059666,83.7142069494459,109.31371857397,79.7832133231864,25.6883486335058,54.973310766105,23.6958010501181,39.1186372407157,32.8483761007242,71.961555170809,66.0731153328779,9.71241189554582,8.48636047454974,8.90953244031388,3.71200206918021,9.10091667875047,5.42652465162891,11.0853999299535,7.41507794618026,7.77352885552868,9.04884854011441,5.13221848221258,8.49184241360897,6.05720184010994,9.78494405378498,8.73199572624996,10.886428339033,6.10507607645606,5.37338051737639,8.36160517699796,6.15507493231479,6.30659954198136,6.3840656818781,8.05441599099057,11.5832238133729,7.2201532460567,8.02700439613652,7.99803006722171,7.17936873786633,4.54544676318279,5.71109253566478,5.59253771955897,9.57442461040804,7.89068728133145,6.9316678383902,11.4423787334928,9.10371941809635,6.62283099854605,6.5718935228549,7.61067450923591,7.72035249506037,7.95137777383944,7.45051670972232,8.41644676335031,10.8858918968438,8.08545105095408,5.67414474043608,10.5959763029419,9.60575748724287,7.02841474340157,7.20446421372497,7.6347960876586,7.03571983615578,4.5654243505947,6.81570111929228,5.58270885529996,6.27389918338134,7.02876098679768,6.43160443203504,5.77638794428115,6.45473512401004,2.59601067651959,2.4825483511773
"3",5607.39133217417,8790.4854994886,8886.14352544083,13167.3021964649,8167.51373235982,5175.88676413202,1.92247287245725,0.563714945832595,2.26535729104569,1.54209020151028,2.34917029577038,2.07690307245401,1.98722050959377,1.15187062329177,1.18881995891118,2.05262190485233,2.21056878343206,2.02766507259461,2.61542366645403,2.39297020048936,1.41110551601473,1.89503691335161,1.47264666029722,2.18915127087922,1.97911849595041,1.98100052420368,1.5910741963619,2.19125188945223,2.30267623945609,2.18663915933457,2.46432538782153,2.45017080057909,2.7515094296377,1.45705212991234,2.19162977713827,2.17273214754354,103.122647055819,97.8678297945022,103.448190589864,92.4091658517265,125.19025081188,81.8114809927537,58.9261503003021,44.5585601184594,65.7137821585848,99.098652530572,8.57514253061597,6.12984904005461,7.37836530647045,4.70455001237218,11.0501834700851,5.78862394944448,6.67586281719697,10.0931405681899,5.89541423837273,8.97917577110374,8.32278052308938,8.72029221850709,8.35251827498719,8.86519775758335,4.75674748080131,6.9085808616286,6.62763764779422,5.96328227174127,8.99980242558032,7.81729531123322,8.92029240642594,7.52588443975762,6.70607704954365,6.22413123079352,9.63247381954951,6.79850055583666,8.09953108123802,7.21416424248101,7.39836367090918,11.0301841537802,9.17867894897513,7.28585769026794,8.80881719881575,6.89886449237307,8.28109542014647,7.03919141992523,6.31923188889806,7.06932327069048,4.88416803007908,5.62202033004641,5.54096720511501,7.58280079820802,4.92388109322499,7.85773874466966,8.31073384165803,9.17936982467956,8.20899372956833,8.72997842740305,7.39421296013862,4.63613431571091,8.69102375232671,9.81227402168134,5.91036859402031,6.64113096993275,9.03169649241615,4.92524948022869,6.45055359933831,6.79226076783058,4.11568179308231,6.02235154202285,2.57831433574039,2.01318101653737
"4",8723.05605114631,8793.36369979745,8871.46856061206,13135.6113396974,8907.05774426924,16023.8785639518,2.34831109224883,1.67894657065256,2.06820997963951,2.21287956723171,2.50515335859235,1.89599778003529,1.59871757247831,1.74940866012555,1.59382093006452,2.09796758827027,1.36312788085227,2.564230300097,2.26816509571554,1.75324745850764,1.43301734250559,1.7914836622951,1.25610888512777,2.83264454044267,2.13056014117776,1.35938692454276,1.95901844755482,2.07886158633735,2.19275662183367,1.66081193496824,2.21944920806268,1.21009909129547,1.72333411974525,1.85505930327571,1.59171180068328,1.7990593229253,32.3900718767486,114.369187481688,48.0770989909692,41.7866021610028,56.4164838160637,45.2447587047182,33.8621097063808,50.3142837671886,86.8652161828162,75.2279448549035,10.8992141828398,5.01635616634458,9.41406899704023,6.5921401322268,8.03238721375355,6.26102490195126,8.76466856140063,7.84091737604448,6.52854387846136,7.17647510742005,9.16213289999224,7.83006549814497,7.5689955834393,6.06431481351406,7.70506600482045,6.40975579916642,6.84793895241047,9.0758500015914,7.89624399866047,6.36245776464498,9.32944511197662,9.15945152337764,5.53917614515804,9.1532255089223,11.5637080072185,6.46451561614937,5.61931559143906,11.1800844021325,6.34993017085098,7.91864117536466,6.77968038820163,6.97257396238486,9.40861308594452,6.45617473458527,6.96526892440017,13.4576193943806,10.9037324896655,7.75521471396849,8.03394699907864,5.90037375389694,10.2323923901642,6.79467936344641,9.37188963448828,7.20456009138099,7.27087931966888,9.72023752356341,8.42827755383663,6.44436043699311,7.06192462463338,7.33144213766794,9.39048625610021,7.00572534646841,9.19982231720745,7.78175521895916,8.14922796588547,8.68953268730902,4.80773874505929,6.2852381639293,9.31180921066272,7.20458030986114,1.82655229129849,2.11090571151397
"5",7799.69955656506,8873.74226097335,8772.86892707725,13096.4436545686,20260.9652655222,327.500200768805,2.69826208593925,1.53274884643564,1.18390125478434,2.36393626774956,2.56067539679997,1.64283712503779,2.78273092057408,1.23421780417343,1.16495274336726,1.62580123338461,2.17146874496732,1.96273503567093,2.48712716067369,1.55005625363597,1.84511099948741,2.11432974294034,2.07247868758685,2.20847769922919,0.292359311592231,1.77584773345819,1.63976354698167,1.1963386412717,1.55337413082032,2.47022285831999,3.3206016917538,1.76456571562868,1.59335260774094,2.79618355539588,1.67684087905857,1.59435892054544,39.327022249949,15.3311775104388,45.1768432608591,52.7955839137324,44.3953322257962,49.6642711068804,34.1970666642867,53.4739485645609,59.7473877618845,37.6533574516751,11.5947927033776,8.78068311370189,8.22324588321315,6.45940173602154,6.79582110412233,11.180321991061,7.5264971876047,10.8082494948112,6.82581363851703,6.59206443651178,4.39475761375927,8.99562439283161,10.5370773870875,6.89586678235159,9.38981239127354,3.2315637875228,8.92802149713791,7.91040681149744,7.2125616015064,7.71756404070657,11.9496671362901,4.88276639089378,8.12736783658337,6.78142040891843,7.44059075558194,5.44901039249296,12.9871689767806,8.39713741971006,7.21773783157024,9.86429519398419,4.50797715748269,6.70556925164163,9.58808522485888,5.75391926836633,5.84906304660914,10.6106225954623,7.99396182237857,5.91204257756602,6.76856007909807,6.25775366431445,10.4692912955577,8.62025639798781,10.6178041908289,6.25527404494188,9.93220526202332,6.02091353623452,8.5307723447623,6.52369014371569,6.90443349957781,7.41780330406045,7.25937518386596,7.2913369767854,6.18990728352711,4.48305567931406,9.81206775865038,10.9032002046663,7.55781054228823,5.81519025402887,7.65968222524329,8.03171199503131,1.51915417609666,1.67421925405396
"6",10430.8248399554,8774.05213733034,8633.85351916564,13112.4791298439,5752.57526164325,5983.49607510719,1.75568642951064,2.79237300204689,2.52062846515721,2.00124237435931,2.45175628546539,2.26241273334417,1.60340133932096,1.80889618549371,2.0519010505196,2.229722053926,2.42604852000015,1.60742892187258,3.02093832773874,1.98801003147634,2.27749450692153,2.03773640252191,1.63660975598201,1.87263643755275,2.0665339904803,1.70695225746675,1.69915505356422,1.8914931509457,1.45573799317052,2.16139218807534,2.24812016462758,2.26217137864692,1.8625667769861,2.23878796881737,1.52344544688932,1.82698114889332,34.9340649497059,48.8630386882176,188.456513051969,72.9375858881862,25.5442233046358,147.225729080211,61.5344270193192,167.224669216221,51.3572176638409,84.3800748789368,9.00432380240294,9.38252794214964,7.22129245997564,8.13064483810454,7.57727993124074,6.72220387608465,5.71839751453795,10.7578621748406,5.95823721393246,6.78363188962095,8.13084281110791,6.38855861183887,5.42066086936816,8.33008375255268,8.4928654635735,8.93752528995958,7.87047913089914,6.84321036642605,8.46623759574251,9.25517298702774,9.12574315217518,7.06684714515048,9.3557631017334,4.74258423884258,6.68690611364263,5.48590283083252,8.47079287665179,7.50677600090548,7.25850615257777,6.34672267399782,6.35976696664202,10.5953164875627,10.6824345817516,9.96281845365013,5.93274843153482,7.90006981208661,5.86753402003327,6.81219585019225,7.00088390988144,9.80867755943041,10.051567242036,8.62628580983325,10.4735431478677,4.93619782404033,7.44169646957898,4.54671650942716,8.40377583983953,9.11122374703835,6.09534919850631,8.49856094323751,6.15820586680802,6.96160329797739,10.6783701454684,7.42568003390802,5.07384350347001,10.9471610484205,8.63054229984527,7.04214762696243,7.95475270849203,5.39074358086334,1.93199262980802,2.13605610857993
"7",10088.1617157376,8823.74293670104,8973.1771512966,13110.1755104461,11914.3379958366,449.872414852574,2.19715710549305,2.08026859589198,1.93698116668535,1.65646517060821,0.609634150849066,1.76343356565599,1.32608361589763,1.77538013711879,2.16882138920943,0.736691365128401,1.70258640281026,1.35757290257664,2.39123138409251,2.54824770685386,1.55587447411306,1.91825114734854,1.53063342428532,2.14921786703672,1.68940575790257,2.17119704004023,1.5630829810826,1.8053277215834,2.17955045707959,1.24321192548646,2.14332725438013,1.74685761586452,1.61040111104136,2.13769614232052,1.95446163348087,1.85791873532398,80.1657488439471,68.1532031228474,45.8688910728301,65.0500449947026,62.3163813808475,64.5076504875968,51.994242057503,79.6204778681492,111.323876405133,55.7803650153166,4.98218837501572,7.72240943354804,7.58694075134204,7.9179170473025,4.70770792290073,6.80367091706152,7.68749650993667,9.06927519628046,6.18297359042225,8.54048839122221,3.90007412049303,5.48512103371653,8.04249122727,8.81220948836851,5.64719339645095,7.16220274138789,4.13472014265624,10.2784044945241,9.89088474049274,9.95694619333322,5.80551952493084,5.97169182538406,6.41987410769639,8.01970663105718,8.60310508108661,10.6579220870283,8.1504390719027,5.42388819685347,8.51002655974943,9.06445763338138,6.53977503401159,4.51612854196373,7.44677118313498,7.47038980405478,6.64298959767033,5.91833073196384,6.12560282888044,9.76960806016706,9.13165441642736,9.58140535500379,12.0226457307635,12.1153528069855,8.50466008341103,6.42361467579286,8.4593890389645,8.19265938569909,7.46154525051253,6.11463913575317,9.37439903525395,6.13235055949894,7.05650329100744,16.1985012812137,6.74016399945606,6.73634458535051,8.43965695276585,9.61891473447174,5.91626753997255,8.64686495838746,8.27107096719354,6.59756776266766,1.58689561652798,2.9213589660363
"8",6583.59957994048,8621.12833271546,8647.05569772023,13129.7375499651,5457.31000255939,2829.50752923265,2.04413244394364,2.68200557860201,1.94252709397411,2.14957694186853,2.29270847647027,1.52708208819347,1.52716522832762,2.24652182818902,2.0259374715087,1.76864223337293,1.83729999469754,2.58331464084374,2.149571329604,1.20280039976085,1.37200414684752,2.93272978013652,2.61431686742622,1.80556784482123,2.68225711853072,2.06919452903474,1.62979585555162,2.09774019260315,2.14577889701892,2.43544791829795,1.09197953337879,1.92745605508529,1.74949329033558,2.02824865233643,2.64674886802021,1.48899509101363,86.5765552638464,183.322144022565,47.2079809566425,102.678799434747,94.0401801778816,100.117444579738,34.5973314906268,36.2061112133962,61.6686130551786,67.307153640456,11.4857621647888,7.38684665624358,5.23617700654847,10.1378460290455,14.1559849761087,4.70692808363108,8.13477962791255,7.58335466596011,8.33772620263036,10.4526626166049,7.81851996559314,9.67974390431633,8.46434649962755,10.8902289101821,6.50640038001483,5.60434980530406,6.30148532076557,10.329721733002,9.48356880129365,7.27955772615426,10.0988922350394,6.85430467627933,7.653005017114,6.35129297463949,8.28130482280266,4.53099550390772,6.90938698788976,7.84215082813712,7.13526905432553,3.8410749996207,6.30737037585142,4.22347283594708,9.14319152929679,7.94135890731924,7.01779892404973,7.14347373140212,9.11784732733674,6.27759306975222,6.27393985232929,5.7548272348728,6.18249316912635,8.42613626207677,8.96593733234704,4.84554058856992,8.18425064055304,3.71505750001798,6.97032696405694,7.86982341406898,6.09127513354269,6.36841668676961,6.44674202900715,7.36058843567967,10.2714453828183,8.54441996854195,9.0283204626671,2.83934931621765,4.00176217117992,8.40878730347011,9.87500088097222,7.23029021716849,1.54353755849637,1.57226744400614
"9",8311.01731346134,8669.87233787531,8760.23855659904,13084.8889271913,7518.90798908253,4403.41489864194,2.03301482810181,1.73863850223652,2.12486106931022,1.92051811480453,2.27315484051262,1.94257864569527,1.90489685770447,2.18528516971524,1.10113039119661,2.33489269607048,2.44514059496553,2.24012825147736,1.27763172734692,2.59492017529097,2.24213073763399,1.89156484861747,2.54844003042815,2.37578006240326,2.12655324881784,2.6070781376573,2.42502849849196,1.77486830109737,1.8157257638191,1.55533182396627,2.27286502013773,1.94990297643991,2.40605804866857,2.13470703325438,1.06783505346005,0.723103675405317,41.2192803759368,72.2034523630402,26.288835107139,71.3570372268581,88.8756696497545,43.5971559930552,65.3386676308813,30.3244605045035,59.8112513675134,57.9494106952648,9.77573634954259,5.81655248570987,6.69926431129954,6.59888236639528,12.3126390605002,6.90325632420264,7.69087316328324,4.36351215734109,5.38732759699069,8.87489117201491,7.32171852102363,5.37188664380546,9.14992053514059,4.96572696420166,7.27218246717785,6.53985599599787,5.1149374513904,8.43705811459977,8.61986322835293,8.26252024608021,5.56730782398103,7.07999768650396,7.29088989493084,6.96137902267518,9.76521202366066,7.29472787371721,8.47656395447424,7.78480077269209,6.42369481572431,5.27376758283248,8.33800052127205,7.04651316691412,8.54721365431403,8.53625404663384,5.82528294826227,10.7736273543521,7.34184273995933,7.50123940083678,10.4527298254807,8.42681639013797,10.9257246315076,7.00554722656688,10.3516351661025,6.04200026619747,7.26468574410624,9.45282321862112,6.86317922381093,8.92787628813796,9.76208532523482,5.68147342711269,5.55748867425732,5.36932498849503,7.44376324149606,5.71442106492861,6.6839171461204,4.15098256072828,7.91168570545049,5.24403848780141,6.07343058272341,8.64412693755929,1.42452653429158,2.30546201161916
"10",7582.14141842041,8885.49583327021,8660.62708343116,13195.943365442,7165.69539820057,7520.15928787792,3.03431274222722,0.899539903407019,1.98151727559374,2.23513328278398,2.45657806284874,2.68303219054181,2.16288133058989,1.33887047008516,1.81626593074999,1.18619756228159,1.56227585689639,1.76806655853209,1.43597921434176,2.57713025754164,2.10071777349434,2.61577063510059,1.75093252779999,1.76938058557877,1.43501337842137,2.26875148871533,0.814195678542811,0.618562818127284,1.5648703665851,2.2656808866338,1.71977015051246,2.62930614157389,1.24493118006875,1.72750171622456,2.57355780370145,1.92084520557137,188.377457757744,51.9481693851681,39.2171796134329,52.0483621657105,94.1002249453318,126.095584588973,68.6724544123336,41.233468159308,46.0094443533385,110.08689073105,8.81648481023282,8.99409189328635,8.26663889953368,11.2603963675485,6.64851816278985,5.25938089209808,7.62054327345724,8.23726824677667,7.88006018962622,12.780354594696,10.0960407023722,7.13139748617466,6.22270760032103,7.28475014221934,4.7903205394519,11.3745717130902,7.23247161932725,4.51375854993786,10.1880124746745,5.81193245733514,8.83203012748288,7.11490873535606,7.66509345214788,6.3155117607513,8.37534080960115,6.00996461085226,8.77271888182222,9.70238354129442,5.46208559725087,7.70858918889456,7.45698864485878,9.9581559355472,9.48203399888398,11.7220078980199,8.68639990295217,7.34875051516118,5.71605035501894,5.93392872994178,14.6536017931651,7.70876927276333,9.44927843583748,6.09837584463524,6.85896241349687,9.141861996057,8.26892318189837,6.74009416886734,6.91270411357748,10.8619493086852,8.9832033669731,10.0033738564661,4.3703769112698,10.4372558674518,8.48187834116644,9.16212589570785,6.69827609217325,7.58988459561705,8.29031123326888,8.01449326385718,3.67759256534694,6.37270627673072,1.71380369117561,1.39941597622064
